,mfcc_00,mfcc_01,mfcc_02,mfcc_03,mfcc_04,mfcc_05,mfcc_06,mfcc_07,mfcc_08,mfcc_09,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,chroma_00,chroma_01,chroma_02,chroma_03,chroma_04,chroma_05,chroma_06,chroma_07,chroma_08,chroma_09,chroma_10,chroma_11,f0,instrument
train/flute_acoustic_007-073-100.wav,-378.4043884277344,87.56761169433594,-44.66484832763672,-12.38352108001709,-4.643628120422363,6.1567702293396,-8.165322303771973,-5.8802618980407715,-15.668915748596191,-4.7797532081604,8.648061752319336,13.420801162719727,38.79606246948242,24.32350730895996,7.172811985015869,-6.816158771514893,-18.274871826171875,-6.073019027709961,7.887112617492676,-5.739150524139404,0.06467369198799133,0.9918398857116699,0.08073437213897705,0.0729527473449707,0.07905153930187225,0.09008275717496872,0.08467718213796616,0.10354664921760559,0.1152595654129982,0.04834364727139473,0.08552973717451096,0.041184645146131516,549.0966796875,flute
train/flute_acoustic_007-074-100.wav,-388.0579833984375,83.38458251953125,-35.042415618896484,-21.68734359741211,-7.25375509262085,2.3391740322113037,-17.881961822509766,-15.008337020874023,-9.18097972869873,2.592360734939575,16.309350967407227,21.989238739013672,36.38426971435547,15.942273139953613,-5.357795238494873,-16.511329650878906,-17.445486068725586,3.884981632232666,1.6571376323699951,-26.531566619873047,0.031447093933820724,0.057846829295158386,1.0,0.07682900875806808,0.05404477193951607,0.0460628978908062,0.05004635825753212,0.03045729175209999,0.02213512361049652,0.07716013491153717,0.025529880076646805,0.020194675773382187,592.1630859375,flute
train/flute_acoustic_007-075-100.wav,-387.7570495605469,78.31372833251953,-39.083797454833984,-20.53154945373535,-5.8246588706970215,2.027498483657837,-19.06167984008789,-11.317623138427734,-5.31204891204834,8.58107852935791,23.71212387084961,27.666643142700195,29.72538185119629,0.20665401220321655,-15.815223693847656,-18.897003173828125,-7.440896987915039,4.691152095794678,-16.174610137939453,-26.762535095214844,0.02864498272538185,0.038610849529504776,0.06911759078502655,1.0,0.08498432487249374,0.06743378937244415,0.05647100508213043,0.04861297085881233,0.0354330874979496,0.023814374580979347,0.07759740203619003,0.027987314388155937,624.462890625,flute
train/flute_acoustic_007-076-100.wav,-372.1783447265625,61.59884262084961,-39.92719268798828,-17.875198364257812,-7.435505390167236,-4.358439922332764,-21.159040451049805,-9.401144981384277,-0.42226821184158325,12.042409896850586,27.608745574951172,23.45498275756836,15.763928413391113,-14.984305381774902,-24.98520851135254,-7.752652168273926,-0.8648850321769714,-5.064620494842529,-15.03732967376709,2.295851945877075,0.04902365058660507,0.061694107949733734,0.04667457938194275,0.09110282361507416,0.9986298084259033,0.10386515408754349,0.04878993332386017,0.06313309073448181,0.054677702486515045,0.0358591228723526,0.0854915902018547,0.08668048679828644,656.7626953125,flute
train/flute_acoustic_007-077-100.wav,-386.1597595214844,61.9426155090332,-47.14162826538086,-19.747812271118164,-14.135186195373535,-2.21455717086792,-15.65119743347168,-6.6737165451049805,-1.8615164756774902,18.439287185668945,32.642982482910156,14.458518981933594,1.6680234670639038,-22.183088302612305,-20.51137924194336,-4.211519718170166,-5.942690372467041,-11.403159141540527,6.797904968261719,31.629741668701172,0.042129408568143845,0.0388435535132885,0.0293254554271698,0.04407862201333046,0.056698303669691086,1.0,0.07056223601102829,0.032186638563871384,0.019245384261012077,0.02731044590473175,0.024770893156528473,0.030318135395646095,699.8291015625,flute
train/flute_acoustic_007-078-100.wav,-386.55023193359375,56.750858306884766,-51.69294738769531,-20.35446548461914,-13.496007919311523,-2.4285011291503906,-16.407073974609375,-3.8584415912628174,6.388991355895996,27.14608383178711,29.202543258666992,4.055258274078369,-11.562129974365234,-28.392759323120117,-10.793648719787598,3.246744394302368,-5.277276039123535,4.521512031555176,30.76395034790039,39.41047286987305,0.04492981731891632,0.04494616761803627,0.04260613024234772,0.032927848398685455,0.046594150364398956,0.059560224413871765,0.9969701170921326,0.09111680835485458,0.04046505317091942,0.019245080649852753,0.030499257147312164,0.02628699131309986,742.8955078125,flute
train/flute_acoustic_007-079-100.wav,-351.091064453125,58.408599853515625,-36.96316909790039,-9.238020896911621,-12.060555458068848,-3.6080732345581055,-8.48521614074707,7.477031230926514,18.14887237548828,29.182233810424805,22.883424758911133,-1.360733151435852,-14.09803581237793,-17.886322021484375,7.36669921875,14.473302841186523,13.425843238830566,30.649030685424805,46.56621551513672,24.5908203125,0.07320474833250046,0.08929337561130524,0.06305721402168274,0.06302449107170105,0.09969693422317505,0.07569760829210281,0.10902894288301468,0.983607828617096,0.05061526596546173,0.0385565422475338,0.06520479172468185,0.021992765367031097,785.9619140625,flute
train/flute_acoustic_007-080-100.wav,-356.0754699707031,68.92903137207031,-30.525856018066406,-10.754603385925293,-11.960892677307129,-2.446614980697632,-9.679295539855957,8.22994613647461,23.02549171447754,34.945579528808594,19.653100967407227,-15.032562255859375,-15.129936218261719,-7.006411075592041,10.632841110229492,12.413947105407715,14.50568962097168,29.32904815673828,30.766090393066406,-3.6769027709960938,0.07953982800245285,0.09279315918684006,0.10714423656463623,0.09684596955776215,0.0832865983247757,0.08151481300592422,0.10626652091741562,0.04632037132978439,0.9574372172355652,0.10507918894290924,0.045551907271146774,0.03281312808394432,829.0283203125,flute
train/guitar_acoustic_009-051-100.wav,-497.471923828125,36.73462677001953,5.3728766441345215,10.324063301086426,7.553847312927246,3.7411305904388428,0.40298277139663696,0.22983060777187347,1.4145784378051758,0.599044144153595,-1.1518025398254395,-0.4745717942714691,-0.606249213218689,-2.439317226409912,-1.652158498764038,-1.7233694791793823,-2.5586299896240234,-5.798767566680908,-6.973953723907471,-6.511024475097656,0.325309157371521,0.3828856647014618,0.27981090545654297,0.8763387203216553,0.16020047664642334,0.11981306970119476,0.10339322686195374,0.15023423731327057,0.14003509283065796,0.12051402777433395,0.14332903921604156,0.03976776823401451,150.732421875,guitar
train/guitar_acoustic_009-052-100.wav,-502.11627197265625,33.099395751953125,1.9683588743209839,6.966399669647217,4.7284722328186035,3.691291332244873,4.188598155975342,5.974560737609863,6.7796101570129395,5.531984329223633,4.673553466796875,2.3229596614837646,-3.030855655670166,-7.230985164642334,-6.972119331359863,-5.711863040924072,-5.173434257507324,-6.282151699066162,-6.511298179626465,-6.973199367523193,0.320568323135376,0.3899185061454773,0.26440346240997314,0.2134789526462555,0.8398278951644897,0.1432618796825409,0.12232688814401627,0.13415376842021942,0.1930946558713913,0.13437773287296295,0.08530092239379883,0.08808591961860657,161.4990234375,guitar
train/guitar_acoustic_009-053-100.wav,-505.8385009765625,30.056598663330078,0.21418629586696625,6.1442742347717285,3.390287399291992,0.4666888415813446,-1.9998177289962769,-2.87536883354187,-3.092167615890503,-2.9257967472076416,-1.5381942987442017,-0.6839004158973694,-2.295708179473877,-2.9450855255126953,-1.3960919380187988,-1.884628415107727,-1.5113985538482666,-0.5798324346542358,0.9595327377319336,0.22305546700954437,0.5740600228309631,0.47226759791374207,0.3553922772407532,0.26251348853111267,0.26270389556884766,0.7421393394470215,0.1639835387468338,0.20915885269641876,0.24950528144836426,0.23302216827869415,0.13047881424427032,0.1102101132273674,161.4990234375,guitar
train/guitar_acoustic_009-054-100.wav,-501.7353210449219,41.683380126953125,9.774131774902344,10.890756607055664,5.978943824768066,2.3433797359466553,-1.3132437467575073,-0.6661525964736938,0.16011616587638855,-1.372882604598999,-1.5964980125427246,-3.921912431716919,-5.383970260620117,-4.275277137756348,-3.8746423721313477,-5.614107608795166,-6.484547138214111,-6.845008850097656,-7.398674488067627,-7.161825656890869,0.20895202457904816,0.33263927698135376,0.19610467553138733,0.1404174119234085,0.16024518013000488,0.1355401873588562,0.9342016577720642,0.20171360671520233,0.17999416589736938,0.14671485126018524,0.11351670324802399,0.07384216785430908,183.0322265625,guitar
train/guitar_acoustic_009-055-100.wav,-461.6868591308594,31.61386489868164,9.63573932647705,12.547222137451172,10.800422668457031,7.576495170593262,4.053488731384277,3.532209634780884,2.2044119834899902,-2.4147369861602783,-4.139827251434326,-4.204716682434082,-5.386334419250488,-6.134304046630859,-6.631078720092773,-8.36973762512207,-9.285238265991211,-9.496844291687012,-9.747053146362305,-9.644269943237305,0.13041973114013672,0.16308382153511047,0.14017581939697266,0.09806446731090546,0.1051751971244812,0.07897113263607025,0.09103012830018997,0.9809563159942627,0.15864001214504242,0.10236074030399323,0.06326483935117722,0.05515078827738762,193.798828125,guitar
train/guitar_acoustic_009-056-100.wav,-479.22344970703125,34.31047439575195,7.89996862411499,9.357501983642578,5.839145183563232,4.342721939086914,3.7180027961730957,4.905343055725098,4.03715181350708,0.1514265239238739,-2.443995714187622,-5.427859783172607,-8.005321502685547,-9.097517967224121,-9.025789260864258,-8.425235748291016,-6.665184497833252,-7.034824848175049,-9.663215637207031,-10.112278938293457,0.1715622842311859,0.18740655481815338,0.14083559811115265,0.13461089134216309,0.10827966034412384,0.07666396349668503,0.07714558392763138,0.1516653448343277,0.9628854990005493,0.13873352110385895,0.06753385812044144,0.04877487197518349,204.5654296875,guitar
train/guitar_acoustic_009-057-100.wav,-493.9580993652344,37.6331672668457,9.086909294128418,9.486799240112305,4.048955917358398,0.7302599549293518,-2.899280071258545,-3.3380656242370605,-2.883213520050049,-3.5607566833496094,-2.2979562282562256,-2.58774995803833,-4.418651103973389,-4.80374002456665,-4.603151798248291,-6.202305793762207,-5.723165512084961,-3.950404167175293,-4.620845317840576,-5.257690906524658,0.19235210120677948,0.2550574541091919,0.16920523345470428,0.13165713846683502,0.28045564889907837,0.09520337730646133,0.09110919386148453,0.17181181907653809,0.18921566009521484,0.933440089225769,0.11181449145078659,0.06980685144662857,204.5654296875,guitar
train/guitar_acoustic_009-058-100.wav,-514.4740600585938,46.15441131591797,13.922910690307617,11.87614917755127,4.909128189086914,0.46331438422203064,-2.3773787021636963,-2.1162962913513184,-3.5862042903900146,-5.55519962310791,-8.827448844909668,-10.548008918762207,-7.353740692138672,-5.6953606605529785,-6.127675533294678,-6.7041778564453125,-7.083395004272461,-9.24647045135498,-10.65044116973877,-10.500049591064453,0.15498168766498566,0.18542775511741638,0.14358258247375488,0.1046072244644165,0.10585696995258331,0.1236230805516243,0.07479088008403778,0.11855688691139221,0.13149632513523102,0.12639805674552917,0.9348620176315308,0.06872034817934036,236.865234375,guitar
train/guitar_acoustic_009-059-100.wav,-518.2557983398438,40.23052978515625,6.201935291290283,7.910811901092529,4.95359992980957,3.7334578037261963,2.190088987350464,1.8149405717849731,-0.6468797922134399,-3.098125457763672,-5.223336219787598,-8.59957504272461,-10.238714218139648,-12.45486068725586,-12.715436935424805,-11.138035774230957,-9.20372486114502,-8.9475679397583,-6.695641994476318,-2.5595903396606445,0.18223461508750916,0.19577747583389282,0.1463940590620041,0.129181906580925,0.11375939100980759,0.07740774005651474,0.13371169567108154,0.12296593189239502,0.13575361669063568,0.1081521138548851,0.1053076982498169,0.9264138340950012,247.6318359375,guitar
train/guitar_acoustic_009-060-100.wav,-519.9120483398438,39.17810821533203,4.964752197265625,9.023289680480957,5.435011863708496,0.5344918966293335,-3.7494351863861084,-5.918765544891357,-8.221939086914062,-5.916781425476074,-2.0397098064422607,-2.9467499256134033,-3.291844367980957,-2.914487361907959,-3.106915235519409,-5.474503517150879,-6.500760555267334,-7.475144386291504,-9.354026794433594,-9.467617988586426,0.9851886630058289,0.24498146772384644,0.16765087842941284,0.13238319754600525,0.17578652501106262,0.09163544327020645,0.0855107456445694,0.20217899978160858,0.16104549169540405,0.1195303201675415,0.10005828738212585,0.09587174654006958,258.3984375,guitar
train/guitar_acoustic_009-061-100.wav,-460.2513427734375,45.048648834228516,13.773924827575684,10.019437789916992,4.044861793518066,0.2516542077064514,-3.609622001647949,-6.608575344085693,-8.011773109436035,-6.7470316886901855,-7.876706123352051,-11.753212928771973,-12.747331619262695,-12.79622745513916,-11.862715721130371,-9.364798545837402,-7.154087543487549,-8.285747528076172,-9.522284507751465,-8.726283073425293,0.13741137087345123,0.9970778822898865,0.11156259477138519,0.07581371068954468,0.074317567050457,0.061521630734205246,0.05413631349802017,0.08039725571870804,0.11871875822544098,0.06806010752916336,0.05280175432562828,0.045641396194696426,279.931640625,guitar
train/guitar_acoustic_009-062-100.wav,-506.35638427734375,41.35698318481445,9.560253143310547,13.618258476257324,8.966629981994629,2.2450013160705566,-4.522762298583984,-6.593089580535889,-7.336057662963867,-7.834690093994141,-9.899620056152344,-13.183743476867676,-13.706034660339355,-12.644152641296387,-10.782037734985352,-10.05217170715332,-8.38405704498291,-8.227497100830078,-8.937963485717773,-4.713616847991943,0.1456306129693985,0.1968449056148529,0.9840676784515381,0.12292896956205368,0.09132131189107895,0.06881613284349442,0.07431520521640778,0.09227908402681351,0.10921459645032883,0.10308103263378143,0.06302990019321442,0.04826238006353378,290.6982421875,guitar
train/guitar_acoustic_009-063-100.wav,-524.7061767578125,39.57216262817383,5.345852851867676,8.588447570800781,4.01497745513916,1.0651501417160034,-3.0770721435546875,-4.176414489746094,-5.26486349105835,-6.884089469909668,-9.516865730285645,-10.628580093383789,-9.408156394958496,-9.267194747924805,-7.993875503540039,-8.392852783203125,-7.318658351898193,-7.650215148925781,-8.606572151184082,-1.1812268495559692,0.1711164116859436,0.21413595974445343,0.1764231026172638,0.9484792947769165,0.12646926939487457,0.08262158185243607,0.07961484789848328,0.12229445576667786,0.1317918300628662,0.09600241482257843,0.12608757615089417,0.05605373531579971,312.2314453125,guitar
train/guitar_acoustic_009-064-100.wav,-539.84619140625,36.731407165527344,2.888218402862549,5.8503546714782715,0.2398536056280136,-0.10451829433441162,-2.57753849029541,-4.963470458984375,-5.53239107131958,-2.2169594764709473,-2.4034204483032227,-5.420928955078125,-5.438053131103516,-6.976282596588135,-8.562573432922363,-10.123534202575684,-8.566591262817383,-6.987210750579834,-2.906571388244629,10.88028335571289,0.20911498367786407,0.2564160227775574,0.18994130194187164,0.15936803817749023,0.9185341000556946,0.11556274443864822,0.09951108694076538,0.15242350101470947,0.1876005083322525,0.119847372174263,0.09061391651630402,0.14923983812332153,322.998046875,guitar
train/guitar_acoustic_009-065-100.wav,-490.4896545410156,37.37087631225586,10.65931224822998,11.86787223815918,5.00291633605957,-0.10063193738460541,-6.456104278564453,-10.07026195526123,-11.375268936157227,-10.005080223083496,-9.300246238708496,-11.39303207397461,-12.967499732971191,-12.148216247558594,-8.549735069274902,-6.709470748901367,-2.1423425674438477,6.6658196449279785,15.791873931884766,23.37771224975586,0.15954303741455078,0.1854485273361206,0.13808183372020721,0.1047506257891655,0.10882515460252762,0.9373007416725159,0.09539620578289032,0.09830784797668457,0.1142674908041954,0.0895981565117836,0.06283871084451675,0.0473698154091835,344.53125,guitar
train/guitar_acoustic_009-066-100.wav,-483.13177490234375,35.65263748168945,10.12923812866211,9.074130058288574,3.394987106323242,-1.2477256059646606,-7.821771621704102,-10.329268455505371,-8.984196662902832,-7.742194652557373,-9.401448249816895,-11.831189155578613,-11.997321128845215,-10.588953018188477,-6.973151683807373,-2.8064043521881104,6.408257961273193,17.119768142700195,22.658222198486328,22.7359561920166,0.15234309434890747,0.19675634801387787,0.13785050809383392,0.10456597805023193,0.09652047604322433,0.09872978925704956,0.9374966621398926,0.12270442396402359,0.11733046174049377,0.09050200879573822,0.06781305372714996,0.04754549264907837,366.064453125,guitar
train/guitar_acoustic_009-067-100.wav,-517.3313598632812,33.710845947265625,7.125198841094971,9.238784790039062,2.7818191051483154,-1.3652117252349854,-5.529018402099609,-7.076416492462158,-7.741218090057373,-8.592720031738281,-8.501569747924805,-8.408255577087402,-9.843367576599121,-9.333110809326172,-3.142448663711548,3.5727474689483643,13.353141784667969,22.730257034301758,21.88426399230957,10.606595993041992,0.1967681646347046,0.24200819432735443,0.19364041090011597,0.13175855576992035,0.13221222162246704,0.10778925567865372,0.11161790043115616,0.9336820244789124,0.17606380581855774,0.11736904084682465,0.08277051895856857,0.06698136776685715,387.59765625,guitar
train/guitar_acoustic_009-068-100.wav,-547.1106567382812,33.56427764892578,2.574212074279785,4.104649066925049,-1.563785433769226,-2.399689197540283,-3.643190622329712,-2.296905994415283,-1.3192061185836792,-0.712101399898529,-4.2126641273498535,-11.121925354003906,-13.491230964660645,-8.458649635314941,0.9215618968009949,10.35585880279541,20.537569046020508,22.752622604370117,12.0372896194458,-7.019237518310547,0.22658905386924744,0.2685970664024353,0.20275402069091797,0.18059219419956207,0.15136407315731049,0.11954177170991898,0.11499021202325821,0.16514183580875397,0.9254711270332336,0.14943194389343262,0.09583326429128647,0.07622582465410233,829.0283203125,guitar
train/guitar_acoustic_009-069-100.wav,-488.8817138671875,31.42272186279297,7.676968097686768,7.762542724609375,2.065229654312134,-2.0952186584472656,-7.881697654724121,-10.220008850097656,-10.913586616516113,-10.025012969970703,-8.458706855773926,-7.900629043579102,-4.666367530822754,2.2075695991516113,11.766709327697754,19.2562255859375,21.417890548706055,13.935590744018555,0.143147274851799,-10.043572425842285,0.1724776029586792,0.20497392117977142,0.14797480404376984,0.11098294705152512,0.1267775148153305,0.08475708216428757,0.08237623423337936,0.11880755424499512,0.1437688022851944,0.9355398416519165,0.0846860259771347,0.053460992872714996,441.4306640625,guitar
train/guitar_acoustic_009-070-100.wav,-473.1054382324219,31.883602142333984,9.142142295837402,6.201045036315918,-0.8635801672935486,-5.050909042358398,-8.921472549438477,-10.70055866241455,-11.113537788391113,-10.467073440551758,-9.243952751159668,-5.768011569976807,1.1808828115463257,10.813664436340332,20.408966064453125,22.203710556030273,14.814264297485352,0.9127038717269897,-10.150983810424805,-11.00572395324707,0.1622341126203537,0.19369912147521973,0.1405821442604065,0.10437723994255066,0.09823893010616302,0.09206995368003845,0.07553273439407349,0.10304059833288193,0.11983861774206161,0.10884806513786316,0.9187707901000977,0.0647217333316803,462.9638671875,guitar
train/guitar_acoustic_009-071-100.wav,-546.6236572265625,27.66781997680664,2.7778921127319336,5.627201557159424,1.2932374477386475,0.1190323606133461,-3.5107154846191406,-4.057859897613525,-5.44912576675415,-6.661231517791748,-5.809390544891357,-3.0953786373138428,3.16562819480896,11.370840072631836,17.91889762878418,12.449868202209473,-0.9007576107978821,-11.071724891662598,-10.709699630737305,-2.346132755279541,0.30701494216918945,0.366741806268692,0.27206510305404663,0.2042652666568756,0.2261592447757721,0.1695387363433838,0.20962323248386383,0.22557786107063293,0.26490575075149536,0.18714648485183716,0.149836927652359,0.8496382832527161,452.197265625,guitar
train/guitar_acoustic_009-072-100.wav,-508.8466796875,32.2030143737793,9.577231407165527,5.614650249481201,-2.9348275661468506,-5.653641700744629,-10.80086612701416,-13.106680870056152,-11.957722663879395,-7.283007621765137,-1.2879626750946045,5.880346298217773,14.867647171020508,21.55222511291504,19.4467716217041,4.543459892272949,-9.185072898864746,-12.350944519042969,-8.049125671386719,-6.083147048950195,0.9811221361160278,0.2051403671503067,0.14352892339229584,0.10807390511035919,0.10469498485326767,0.08156722038984299,0.0796830952167511,0.12069787830114365,0.127594992518425,0.09661012887954712,0.07142621278762817,0.06193513423204422,527.5634765625,guitar
train/guitar_acoustic_009-073-100.wav,-503.1880798339844,33.21202850341797,8.670001983642578,4.326328277587891,-4.892889022827148,-8.616032600402832,-13.175301551818848,-14.15682601928711,-11.515785217285156,-4.310464859008789,4.7060546875,13.440851211547852,22.304506301879883,21.93638038635254,9.837244987487793,-7.046658515930176,-14.802864074707031,-11.287895202636719,-7.336431503295898,-10.240549087524414,0.1609784960746765,0.9952824711799622,0.14393191039562225,0.09884731471538544,0.09289006143808365,0.07466039061546326,0.07240105420351028,0.09914737939834595,0.12295015901327133,0.08889327943325043,0.06380213797092438,0.04768267273902893,559.86328125,guitar
train/guitar_acoustic_009-074-100.wav,-560.97216796875,31.863500595092773,6.624154567718506,4.968719005584717,-3.7220489978790283,-6.8548760414123535,-11.507645606994629,-10.876917839050293,-6.947708606719971,0.28523650765419006,9.04449462890625,17.300216674804688,20.71710205078125,12.305634498596191,-2.7972042560577393,-14.808856010437012,-13.613326072692871,-6.742482662200928,-7.15097713470459,-12.991019248962402,0.2120141237974167,0.26429641246795654,0.9577102065086365,0.14311367273330688,0.1354927271604538,0.107154980301857,0.10306742042303085,0.14476749300956726,0.16327157616615295,0.13170728087425232,0.08938387781381607,0.06658679246902466,592.1630859375,guitar
train/guitar_acoustic_009-075-100.wav,-552.2180786132812,30.129383087158203,4.780656337738037,2.55355167388916,-3.5935823917388916,-6.0346856117248535,-10.123571395874023,-8.445751190185547,-3.7204363346099854,4.257537841796875,13.404729843139648,19.5037841796875,16.536020278930664,1.8640748262405396,-13.203577041625977,-16.151281356811523,-8.228947639465332,-4.6643452644348145,-9.880133628845215,-11.40983772277832,0.23030401766300201,0.2732962667942047,0.20489516854286194,0.9247166514396667,0.15950250625610352,0.1182030662894249,0.10729677230119705,0.1589178591966629,0.1856125444173813,0.13337446749210358,0.11614146828651428,0.07525847852230072,624.462890625,guitar
train/guitar_acoustic_017-041-100.wav,-445.262451171875,85.423095703125,39.51995086669922,22.23079490661621,14.259889602661133,8.195900917053223,2.8167531490325928,1.243614912033081,2.0956923961639404,4.504166603088379,5.842288494110107,4.865458011627197,4.125240325927734,5.710752487182617,9.550017356872559,10.013189315795898,6.114452362060547,1.6430686712265015,0.5995404124259949,0.6434469223022461,0.26976278424263,0.2639493942260742,0.2468397170305252,0.26393675804138184,0.2870863676071167,0.9285640120506287,0.26356273889541626,0.16491444408893585,0.13056938350200653,0.17984826862812042,0.11054066568613052,0.09114594757556915,86.1328125,guitar
train/guitar_acoustic_017-042-100.wav,-441.7747497558594,94.65665435791016,45.12599182128906,22.882366180419922,12.079936981201172,6.49468469619751,1.7739051580429077,0.6885482668876648,2.9091789722442627,7.4760260581970215,9.020051002502441,4.497322082519531,-0.041294340044260025,-0.306397020816803,3.387274742126465,6.018463611602783,4.633571624755859,-0.023930015042424202,-3.4516489505767822,-4.8636040687561035,0.20169760286808014,0.3096047639846802,0.22920677065849304,0.24455899000167847,0.2683351933956146,0.2854343056678772,0.9127230644226074,0.22827884554862976,0.1405409276485443,0.11084148287773132,0.14347268640995026,0.08981070667505264,96.8994140625,guitar
train/guitar_acoustic_017-043-100.wav,-462.77557373046875,84.38776397705078,37.444427490234375,20.170093536376953,15.009133338928223,15.352117538452148,12.915782928466797,8.341020584106445,4.467630386352539,5.238828182220459,8.957127571105957,10.227828025817871,7.285935401916504,1.0119719505310059,-4.298676013946533,-6.360139846801758,-6.535677909851074,-8.4368257522583,-9.187785148620605,-8.199400901794434,0.18459875881671906,0.24451059103012085,0.23721688985824585,0.22905054688453674,0.23386235535144806,0.24902941286563873,0.22799816727638245,0.8873467445373535,0.17334498465061188,0.11082305014133453,0.08940492570400238,0.09215877205133438,96.8994140625,guitar
train/guitar_acoustic_017-044-100.wav,-450.2724914550781,85.72180938720703,42.13508224487305,26.710294723510742,19.190563201904297,14.030438423156738,11.218493461608887,12.51559066772461,13.037729263305664,12.194998741149902,9.91426944732666,5.101252555847168,-1.757294774055481,-8.47818374633789,-11.271008491516113,-12.525300025939941,-12.40396785736084,-9.80538558959961,-5.554728984832764,-3.2224276065826416,0.18170493841171265,0.22844237089157104,0.2083887755870819,0.2261177897453308,0.2328183799982071,0.23196007311344147,0.2261551469564438,0.21035651862621307,0.8717749118804932,0.14807456731796265,0.09155969321727753,0.08245126903057098,204.5654296875,guitar
train/guitar_acoustic_017-045-100.wav,-438.3736572265625,89.42206573486328,45.845916748046875,28.824628829956055,18.111347198486328,10.181516647338867,3.881993293762207,1.3406423330307007,0.14553722739219666,0.7505801916122437,2.830153703689575,4.587751388549805,4.695939540863037,1.4200317859649658,-2.835442304611206,-5.832719802856445,-5.880183696746826,-4.8869171142578125,-3.6921069622039795,-4.585704803466797,0.1976032555103302,0.23967036604881287,0.2111557573080063,0.2319110631942749,0.25116658210754395,0.24868333339691162,0.21008962392807007,0.18839901685714722,0.17102892696857452,0.8536289930343628,0.1305350661277771,0.08743548393249512,107.666015625,guitar
train/guitar_acoustic_017-046-100.wav,-479.2591247558594,97.98234558105469,40.67121887207031,18.61742401123047,11.34040641784668,9.314675331115723,5.321272850036621,3.4279115200042725,3.6958229541778564,4.5745930671691895,3.227257490158081,-0.686941385269165,-4.926847457885742,-9.013898849487305,-9.790217399597168,-5.869056224822998,-0.26434406638145447,2.3503148555755615,1.3553190231323242,-4.915140151977539,0.21049733459949493,0.23060433566570282,0.24845895171165466,0.23562397062778473,0.24033404886722565,0.32086682319641113,0.24993909895420074,0.22689002752304077,0.20020262897014618,0.16537556052207947,0.8274750709533691,0.10947412997484207,118.4326171875,guitar
train/guitar_acoustic_017-047-100.wav,-494.6901550292969,91.87262725830078,41.760257720947266,23.05594825744629,11.677448272705078,4.9222092628479,1.1493878364562988,1.897639274597168,2.899038314819336,3.5815515518188477,2.322481870651245,-2.1042628288269043,-6.530056953430176,-8.448535919189453,-7.455927848815918,-5.306807041168213,-0.5004492998123169,7.039209365844727,13.517804145812988,10.655489921569824,0.23641599714756012,0.23819006979465485,0.2257334589958191,0.2316368669271469,0.2425793558359146,0.25953876972198486,0.4711945056915283,0.22819285094738007,0.18563230335712433,0.15180246531963348,0.12177382409572601,0.7997276186943054,118.4326171875,guitar
train/guitar_acoustic_017-048-100.wav,-505.08038330078125,79.4061508178711,30.85496711730957,17.476837158203125,12.700471878051758,9.600077629089355,4.706377983093262,-0.37448447942733765,-5.053074836730957,-3.256531000137329,2.991441249847412,6.040531635284424,2.0491743087768555,-6.231083393096924,-9.14968490600586,-3.6912450790405273,6.168352127075195,10.703927040100098,6.019715309143066,-1.8863883018493652,0.9394019842147827,0.29560890793800354,0.2524769604206085,0.22543853521347046,0.25535666942596436,0.24150650203227997,0.25331225991249084,0.3517795503139496,0.20569384098052979,0.16010141372680664,0.11548738181591034,0.10151313990354538,129.19921875,guitar
train/guitar_acoustic_017-049-100.wav,-490.5890197753906,98.65218353271484,38.99399948120117,17.86252784729004,3.70963454246521,-4.967082500457764,-7.3692522048950195,-4.343838214874268,-2.5595154762268066,-0.6903642416000366,-0.032485056668519974,-2.1586289405822754,-5.852035999298096,-9.017435073852539,-7.545586585998535,-1.2323791980743408,6.9269914627075195,10.643375396728516,7.340813159942627,-0.6728899478912354,0.2607852518558502,0.9456291198730469,0.2282424420118332,0.2080145627260208,0.21411260962486267,0.2864767014980316,0.24588610231876373,0.23922312259674072,0.44164586067199707,0.17849360406398773,0.11101357638835907,0.09407118707895279,139.9658203125,guitar
train/guitar_acoustic_017-050-100.wav,-452.3776550292969,82.0245361328125,30.873641967773438,10.428239822387695,0.7549708485603333,-3.133627414703369,-6.244769096374512,-6.504378795623779,-4.243133544921875,1.296398401260376,5.4279913902282715,2.7862789630889893,-6.224931716918945,-14.781882286071777,-13.888821601867676,-4.4924163818359375,8.161836624145508,14.93720531463623,10.744173049926758,0.026645373553037643,0.2687520682811737,0.3336866497993469,0.8992528319358826,0.2237665206193924,0.22943015396595,0.27461186051368713,0.5541231632232666,0.24953344464302063,0.2232125848531723,0.5595014095306396,0.13806495070457458,0.10599609464406967,732.12890625,guitar
train/guitar_acoustic_017-051-100.wav,-527.373291015625,87.29513549804688,32.08858108520508,13.819855690002441,2.986711025238037,-0.9046108722686768,-1.991491436958313,-0.26159435510635376,-2.4658539295196533,-5.194146633148193,-5.588832378387451,-4.859670639038086,-4.3680901527404785,-3.620805501937866,-0.752261757850647,3.110822916030884,7.918471336364746,7.795039176940918,1.0423229932785034,-6.036507606506348,0.2906903326511383,0.3738401234149933,0.3103140592575073,0.8783069849014282,0.26312845945358276,0.2583578824996948,0.2723766267299652,0.30142906308174133,0.2331421971321106,0.18935035169124603,0.3992614448070526,0.11704304069280624,462.9638671875,guitar
